67.04,67.96,-608.89
67.65,68.021,-609.46
147.47,70.621,-632.4
148.05,70.629,-632.43
150.34,70.351,-630.1
150.87,70.335,-629.94
151.52,70.373,-630.3
152.14,70.398,-630.48
66.93,67.303,-607.91
67.53,67.34,-608.29
68.14,67.406,-608.8
146.35,70.064,-632.46
146.74,69.981,-631.68
147.27,69.956,-631.52
147.84,69.957,-631.5
148.34,69.922,-631.22
149.09,69.741,-629.61
149.64,69.73,-629.51
150.18,69.709,-629.4
150.76,69.717,-629.43
151.31,69.711,-629.38
151.92,69.719,-629.52
152.56,69.761,-629.85
153.26,69.824,-630.38
65.69,66.608,-606.56
66.23,66.603,-606.5
67.44,66.716,-607.51
68.03,66.749,-607.82
68.59,66.768,-607.95
69.2,66.824,-608.46
145.68,69.452,-632
146.15,69.402,-631.53
146.62,69.348,-631.13
147.14,69.326,-630.91
147.65,69.298,-630.66
148.04,69.214,-629.9
148.48,69.15,-629.37
148.94,69.098,-628.94
149.46,69.078,-628.7
149.98,69.054,-628.52
150.56,69.06,-628.56
151.17,69.075,-628.73
151.77,69.092,-628.88
152.47,69.147,-629.4
153.1,69.175,-629.66
64.55,66.007,-606.09
65.04,65.96,-605.59
65.54,65.908,-605.16
66.1,65.919,-605.26
66.72,65.994,-605.9
67.3,66.019,-606.18
68.53,66.151,-607.31
69.11,66.178,-607.58
69.71,66.236,-608.07
70.36,66.326,-608.87
71.05,66.462,-610.06
145.09,68.874,-631.84
145.57,68.826,-631.46
145.99,68.754,-630.8
146.5,68.726,-630.55
147.03,68.708,-630.41
147.53,68.673,-630.11
147.9,68.578,-629.25
148.32,68.509,-628.66
148.83,68.481,-628.41
149.37,68.472,-628.29
149.91,68.46,-628.19
150.48,68.46,-628.2
151.11,68.478,-628.44
151.69,68.485,-628.48
152.3,68.5,-628.65
152.97,68.553,-629.08
153.77,68.652,-630.01
154.66,68.799,-631.32
64.44,65.356,-605.04
64.96,65.327,-604.8
65.49,65.311,-604.63
66.04,65.312,-604.62
66.6,65.328,-604.79
67.2,65.377,-605.26
67.81,65.44,-605.8
68.4,65.478,-606.17
69.02,65.548,-606.74
69.64,65.615,-607.36
70.26,65.683,-607.96
71.65,65.949,-610.42
144.62,68.347,-632.23
145.01,68.263,-631.47
145.41,68.187,-630.74
145.85,68.126,-630.18
146.41,68.118,-630.14
146.91,68.085,-629.84
147.35,68.021,-629.3
147.73,67.93,-628.51
148.23,67.905,-628.23
148.71,67.858,-627.84
149.25,67.847,-627.74
149.79,67.828,-627.61
150.36,67.834,-627.66
150.96,67.844,-627.77
151.59,67.88,-628.05
152.25,67.918,-628.42
152.92,67.961,-628.85
153.61,68.011,-629.31
154.36,68.097,-630.04
155.45,68.325,-632.14
64.33,64.695,-603.99
64.88,64.704,-604
65.44,64.713,-604.13
65.99,64.718,-604.19
66.55,64.729,-604.29
67.12,64.754,-604.46
67.69,64.781,-604.73
68.28,64.822,-605.06
68.92,64.903,-605.86
69.56,64.994,-606.65
70.18,65.054,-607.23
70.8,65.12,-607.85
71.44,65.213,-608.62
72.13,65.335,-609.75
144.19,68.122,-635.26
144.54,67.74,-631.83
144.88,67.635,-630.86
145.36,67.588,-630.47
145.82,67.539,-630
146.34,67.519,-629.77
146.8,67.467,-629.33
147.22,67.392,-628.7
147.65,67.332,-628.12
148.15,67.298,-627.82
148.63,67.257,-627.48
149.19,67.251,-627.44
149.77,67.257,-627.49
150.32,67.251,-627.44
150.92,67.26,-627.56
151.53,67.285,-627.74
152.18,67.317,-628.06
152.88,67.381,-628.59
153.53,67.41,-628.95
154.23,67.465,-629.47
155.37,67.726,-631.77
156.11,67.789,-632.41
64.29,64.117,-603.6
64.82,64.101,-603.43
65.36,64.095,-603.39
65.93,64.112,-603.54
66.49,64.135,-603.74
67.07,64.155,-603.97
67.63,64.172,-604.12
68.21,64.199,-604.39
68.81,64.264,-604.9
69.41,64.307,-605.33
70.11,64.446,-606.61
70.69,64.481,-606.9
71.35,64.58,-607.83
143.94,67.428,-634.14
144.07,67.216,-632.2
144.45,67.128,-631.37
144.81,67.032,-630.51
145.27,66.976,-630
145.7,66.916,-629.43
146.26,66.911,-629.38
146.73,66.864,-628.99
147.15,66.791,-628.33
147.57,66.724,-627.72
148.08,66.696,-627.47
148.6,66.682,-627.29
149.16,66.674,-627.27
149.72,66.675,-627.25
150.3,66.673,-627.28
150.88,66.685,-627.37
151.49,66.702,-627.52
152.16,66.746,-627.94
152.86,66.799,-628.47
153.56,66.863,-629.01
154.22,66.899,-629.4
155.02,67.001,-630.3
155.97,67.167,-631.84
63.18,63.55,-603.3
63.68,63.506,-602.9
64.18,63.467,-602.53
64.73,63.461,-602.49
65.3,63.487,-602.77
65.89,63.534,-603.15
66.45,63.55,-603.31
67.02,63.571,-603.53
67.6,63.596,-603.81
68.17,63.627,-604.03
68.75,63.653,-604.31
69.36,63.714,-604.87
69.99,63.793,-605.57
70.63,63.878,-606.33
71.24,63.934,-606.84
71.87,64.002,-607.55
72.58,64.148,-608.87
143.66,66.998,-635.38
143.86,66.829,-633.76
144.03,66.631,-632
144.34,66.518,-630.89
144.75,66.431,-630.16
145.21,66.38,-629.71
145.68,66.336,-629.3
146.21,66.32,-629.13
146.69,66.273,-628.75
147.08,66.198,-628
147.54,66.148,-627.54
148.06,66.124,-627.36
148.57,66.104,-627.13
149.12,66.092,-627.04
149.68,66.092,-627.04
150.27,66.104,-627.13
150.9,66.123,-627.37
151.53,66.149,-627.64
152.24,66.211,-628.2
152.89,66.252,-628.54
153.54,66.283,-628.87
154.2,66.322,-629.22
154.88,66.371,-629.69
155.67,66.464,-630.58
156.61,66.627,-632.05
63.11,62.943,-602.68
63.62,62.902,-602.34
64.15,62.886,-602.18
64.7,62.887,-602.17
65.25,62.899,-602.26
65.8,62.903,-602.32
66.36,62.915,-602.43
66.95,62.958,-602.85
67.55,63.007,-603.32
68.14,63.054,-603.7
68.72,63.087,-604.01
69.3,63.111,-604.31
69.9,63.162,-604.76
70.52,63.228,-605.38
71.17,63.319,-606.18
71.79,63.385,-606.8
72.45,63.479,-607.67
73.2,63.657,-609.32
143.2,66.477,-635.82
143.49,66.345,-634.59
143.67,66.166,-632.84
143.96,66.029,-631.66
144.32,65.929,-630.74
144.67,65.832,-629.77
145.16,65.791,-629.44
145.64,65.753,-629.07
146.18,65.736,-628.92
146.61,65.676,-628.35
147.04,65.614,-627.8
147.52,65.576,-627.42
148.02,65.542,-627.13
148.54,65.52,-626.92
149.1,65.52,-626.92
149.66,65.512,-626.9
150.27,65.528,-627.06
150.85,65.542,-627.12
151.54,65.588,-627.63
152.24,65.652,-628.16
152.92,65.693,-628.61
153.56,65.728,-628.9
154.17,65.742,-629.08
154.83,65.781,-629.44
155.52,65.831,-629.9
156.37,65.952,-631.04
62.57,62.397,-602.6
63.1,62.386,-602.5
63.62,62.35,-602.23
64.15,62.342,-602.08
64.68,62.33,-601.99
65.23,62.336,-602.03
65.78,62.334,-602.06
66.33,62.346,-602.16
66.91,62.374,-602.41
67.49,62.405,-602.74
68.09,62.462,-603.24
68.7,62.519,-603.74
69.27,62.546,-604
69.84,62.568,-604.2
70.42,62.595,-604.48
71.04,62.662,-605.08
71.72,62.776,-606.19
72.35,62.85,-606.84
73,62.931,-607.63
73.72,63.077,-609.06
143.11,65.865,-635.37
143.36,65.716,-633.97
143.62,65.566,-632.59
143.9,65.434,-631.35
144.24,65.331,-630.33
144.68,65.27,-629.78
145.11,65.2,-629.2
145.61,65.167,-628.88
146.14,65.152,-628.71
146.64,65.118,-628.42
147.03,65.041,-627.69
147.48,64.985,-627.18
148.02,64.975,-627.07
148.56,64.962,-626.99
149.08,64.94,-626.77
149.67,64.951,-626.88
150.27,64.969,-627.02
150.89,64.991,-627.23
151.61,65.056,-627.86
152.28,65.101,-628.26
152.95,65.136,-628.67
153.58,65.163,-628.93
154.2,65.194,-629.16
154.82,65.207,-629.35
155.44,65.228,-629.56
156.19,65.307,-630.27
157.05,65.427,-631.43
63.09,61.834,-602.38
63.62,61.81,-602.2
64.14,61.789,-601.99
64.69,61.788,-602
65.23,61.791,-601.96
65.78,61.802,-602.06
66.33,61.792,-602.06
66.88,61.805,-602.14
67.46,61.841,-602.42
68.04,61.873,-602.75
68.64,61.92,-603.23
69.24,61.97,-603.7
69.83,62.011,-604.03
70.39,62.027,-604.2
70.98,62.051,-604.49
71.61,62.131,-605.19
72.28,62.234,-606.19
72.9,62.293,-606.78
143.09,65.285,-635.23
143.21,65.077,-633.24
143.55,64.972,-632.26
143.87,64.849,-631.14
144.19,64.741,-630.08
144.6,64.661,-629.39
145.1,64.628,-629.08
