34.78,-24.782,-614.85
102.73,-25.525,-633.79
103.28,-25.518,-633.59
28.58,-25.352,-614.82
30.79,-25.308,-613.86
31.35,-25.305,-613.83
33.02,-25.297,-613.62
34.15,-25.302,-613.57
34.7,-25.288,-613.41
35.26,-25.291,-613.44
36.4,-25.295,-613.6
37.52,-25.299,-613.53
38.09,-25.305,-613.71
39.79,-25.308,-613.86
40.93,-25.324,-614.16
41.51,-25.325,-614.29
42.66,-25.345,-614.75
102.55,-26.058,-632.65
103.14,-26.066,-632.74
29.07,-25.844,-613.11
29.63,-25.844,-613.11
30.18,-25.833,-612.86
30.74,-25.834,-612.88
32.41,-25.822,-612.62
32.97,-25.819,-612.59
36.33,-25.818,-612.46
36.89,-25.81,-612.49
37.46,-25.811,-612.5
38.02,-25.815,-612.54
40.29,-25.835,-612.89
41.44,-25.853,-613.32
44.32,-25.887,-614.17
45.48,-25.901,-614.67
101.82,-26.597,-631.7
103,-26.61,-631.85
104.41,-26.668,-633.31
24.07,-26.476,-614.71
24.62,-26.451,-614.3
25.17,-26.433,-613.87
25.72,-26.421,-613.62
27.36,-26.388,-612.67
28.47,-26.371,-612.36
29.03,-26.368,-612.32
29.58,-26.361,-612.13
30.14,-26.359,-612.1
34.04,-26.337,-611.63
34.6,-26.342,-611.57
35.16,-26.341,-611.56
36.28,-26.341,-611.56
37.41,-26.339,-611.65
38.54,-26.342,-611.8
39.1,-26.348,-611.87
40.81,-26.36,-612.23
41.94,-26.371,-612.36
43.08,-26.382,-612.6
44.82,-26.409,-613.36
46.56,-26.442,-613.97
47.14,-26.449,-614.28
47.73,-26.467,-614.6
101.1,-27.141,-630.79
22.95,-27.033,-614.65
23.48,-26.994,-613.85
25.67,-26.936,-612.5
30.09,-26.874,-611.11
31.76,-26.868,-610.92
34,-26.868,-610.81
34.56,-26.867,-610.8
35.12,-26.866,-610.79
37.36,-26.867,-610.91
37.92,-26.862,-610.86
39.05,-26.875,-611
39.61,-26.88,-611.06
40.75,-26.882,-611.31
41.89,-26.896,-611.59
42.46,-26.904,-611.68
43.03,-26.909,-611.85
44.18,-26.919,-612.2
44.75,-26.936,-612.39
46.48,-26.957,-612.86
48.23,-26.991,-613.71
48.81,-27.004,-613.97
103.36,-27.699,-630.4
104.13,-27.747,-631.53
104.87,-27.791,-632.49
21.81,-27.581,-614.25
22.35,-27.558,-613.76
23.44,-27.519,-612.86
24.54,-27.489,-612.28
25.09,-27.481,-612.08
26.2,-27.463,-611.64
28.96,-27.421,-610.7
29.51,-27.417,-610.66
30.07,-27.413,-610.5
32.85,-27.398,-610.21
33.96,-27.399,-610.11
34.52,-27.396,-610.07
35.08,-27.397,-610.09
35.64,-27.393,-610.15
37.32,-27.393,-610.15
37.88,-27.394,-610.16
39.01,-27.408,-610.32
39.57,-27.405,-610.4
40.71,-27.412,-610.6
41.27,-27.422,-610.72
42.98,-27.438,-611.01
44.12,-27.451,-611.39
45.27,-27.467,-611.69
45.85,-27.478,-611.93
46.42,-27.483,-612.1
46.99,-27.487,-612.26
47.57,-27.493,-612.44
48.16,-27.509,-612.74
51.11,-27.588,-614.45
83.85,-28.151,-627.31
86.24,-28.174,-627.92
102,-28.227,-629.09
103.28,-28.251,-629.83
104.74,-28.332,-631.67
20.13,-28.157,-614.53
20.68,-28.132,-614.14
21.22,-28.118,-613.62
21.77,-28.097,-613.27
22.86,-28.055,-612.33
23.41,-28.044,-612.09
24.51,-28.017,-611.43
27.82,-27.965,-610.27
28.38,-27.959,-610.21
28.93,-27.955,-610.04
29.48,-27.941,-609.89
30.03,-27.942,-609.78
31.7,-27.931,-609.66
32.81,-27.931,-609.54
33.37,-27.931,-609.54
34.49,-27.929,-609.52
35.61,-27.931,-609.54
