57.37,25.311,-596.58
57.9,25.31,-596.48
56.35,25.041,-602.88
56.88,25.044,-602.73
56.8,24.753,-596.19
57.29,24.736,-595.69
57.82,24.73,-595.53
58.35,24.724,-595.49
58.93,24.743,-595.84
55.74,24.478,-602.2
56.26,24.464,-601.9
56.79,24.456,-601.76
57.11,24.35,-599.41
57.25,24.18,-595.28
57.78,24.174,-595.12
58.31,24.165,-594.99
58.86,24.174,-595.12
59.43,24.184,-595.34
60.01,24.199,-595.75
55.7,23.913,-601.77
56.23,23.902,-601.55
56.75,23.895,-601.29
57.29,23.891,-601.22
57.31,23.66,-595.83
57.75,23.619,-594.8
58.28,23.613,-594.65
58.81,23.604,-594.52
59.36,23.616,-594.61
59.92,23.626,-594.84
60.53,23.652,-595.46
55.69,23.358,-601.57
56.21,23.349,-601.33
56.75,23.341,-601.19
57.28,23.333,-601.06
57.65,23.264,-599.21
57.77,23.085,-594.95
58.26,23.072,-594.4
58.8,23.066,-594.36
59.33,23.061,-594.3
59.88,23.068,-594.33
60.45,23.082,-594.63
61.04,23.096,-595.16
97.35,23.517,-605.15
97.9,23.517,-605.15
55.7,23.053,-607.59
56.1,22.988,-605.92
56.29,22.835,-602.05
56.74,22.797,-601.1
57.27,22.79,-600.95
57.82,22.785,-600.9
57.92,22.613,-596.44
58.26,22.524,-594.35
58.78,22.52,-594.17
59.31,22.512,-594.03
59.85,22.521,-594.05
60.41,22.519,-594.18
60.97,22.537,-594.44
61.6,22.566,-595.25
88.21,23.031,-606.69
88.76,23.025,-606.65
89.33,23.032,-606.8
96.09,22.932,-604.15
96.63,22.926,-604.11
97.19,22.933,-604.14
97.74,22.934,-604.13
98.31,22.934,-604.25
98.9,22.943,-604.48
55.62,22.47,-606.68
56.17,22.469,-606.58
56.69,22.452,-606.31
56.83,22.29,-601.96
57.28,22.247,-600.97
57.82,22.238,-600.83
58.18,22.176,-599.02
58.26,21.993,-594.35
58.77,21.978,-594.06
59.3,21.971,-593.91
59.83,21.971,-593.79
60.38,21.979,-593.94
60.94,21.979,-594.05
61.51,21.99,-594.38
62.13,22.019,-595.08
87.03,22.459,-606.11
87.53,22.442,-605.73
88.05,22.437,-605.56
88.61,22.444,-605.6
89.19,22.449,-605.77
89.83,22.474,-606.41
91.03,22.494,-606.98
91.58,22.492,-607
92.13,22.497,-606.94
92.78,22.519,-607.61
95.51,22.379,-603.93
95.98,22.353,-603.42
96.5,22.352,-603.2
97.06,22.356,-603.27
97.61,22.355,-603.28
98.19,22.365,-603.52
98.77,22.372,-603.67
99.38,22.388,-604.06
99.99,22.391,-604.37
55.05,21.91,-606.43
55.6,21.906,-606.36
56.13,21.902,-606.18
56.68,21.903,-606.16
57.15,21.865,-605.22
57.33,21.717,-601.4
57.82,21.698,-600.82
58.34,21.695,-600.62
58.3,21.462,-594.68
58.79,21.442,-594.11
59.3,21.436,-593.83
59.82,21.429,-593.68
60.36,21.43,-593.67
60.91,21.43,-593.78
61.48,21.445,-594.07
62.07,21.46,-594.47
86.43,21.893,-605.7
86.91,21.874,-605.23
87.39,21.856,-604.75
87.92,21.858,-604.61
88.46,21.853,-604.56
89.05,21.862,-604.8
89.73,21.895,-605.68
90.32,21.904,-605.91
90.86,21.904,-605.8
91.4,21.897,-605.77
92,21.913,-606.05
92.61,21.928,-606.45
93.57,21.889,-605.52
94,21.864,-604.77
94.47,21.839,-604.25
94.93,21.817,-603.7
95.38,21.795,-603.03
95.88,21.79,-602.74
96.4,21.776,-602.56
96.96,21.782,-602.61
97.53,21.79,-602.74
98.08,21.79,-602.74
98.65,21.797,-602.89
99.24,21.806,-603.14
99.84,21.818,-603.46
100.51,21.838,-604.15
55.59,21.358,-606.2
56.13,21.347,-606.09
56.67,21.344,-606.01
57.23,21.349,-606.07
57.61,21.284,-604.28
57.85,21.165,-601.06
58.35,21.145,-600.6
58.48,20.994,-596.47
58.79,20.91,-594.1
59.3,20.9,-593.76
59.82,20.892,-593.62
60.36,20.887,-593.57
60.89,20.887,-593.56
61.45,20.895,-593.7
62.03,20.904,-594.05
62.64,20.927,-594.72
85.88,21.342,-605.68
86.33,21.323,-604.99
86.82,21.307,-604.6
87.32,21.291,-604.2
87.85,21.284,-604.05
88.39,21.286,-604.03
88.97,21.298,-604.25
89.57,21.31,-604.57
90.17,21.321,-604.9
92.45,21.332,-605.34
92.94,21.325,-604.96
93.41,21.302,-604.43
93.9,21.293,-604.06
94.36,21.271,-603.52
94.84,21.258,-603.09
95.29,21.226,-602.42
95.79,21.218,-602.17
96.33,21.217,-602.07
96.87,21.218,-602.06
97.44,21.218,-602.17
97.99,21.217,-602.18
98.56,21.224,-602.33
99.15,21.235,-602.55
99.75,21.248,-602.87
100.36,21.264,-603.25
55.59,20.801,-606.13
56.13,20.803,-606
56.67,20.801,-605.91
57.21,20.79,-605.81
57.78,20.796,-605.97
58.02,20.686,-602.75
58.35,20.604,-600.58
58.76,20.558,-599.16
58.8,20.372,-594.18
59.3,20.364,-593.8
59.82,20.356,-593.55
60.35,20.346,-593.44
60.88,20.343,-593.36
61.43,20.347,-593.42
61.99,20.358,-593.64
62.6,20.375,-594.26
