67.04,67.96,-608.89
67.65,68.021,-609.46
147.47,70.621,-632.4
152.14,70.398,-630.48
146.35,70.064,-632.46
148.34,69.922,-631.22
150.18,69.709,-629.4
151.31,69.711,-629.38
152.56,69.761,-629.85
67.44,66.716,-607.51
69.2,66.824,-608.46
145.68,69.452,-632
148.48,69.15,-629.37
149.46,69.078,-628.7
149.98,69.054,-628.52
151.17,69.075,-628.73
151.77,69.092,-628.88
152.47,69.147,-629.4
153.1,69.175,-629.66
64.55,66.007,-606.09
69.11,66.178,-607.58
69.71,66.236,-608.07
70.36,66.326,-608.87
71.05,66.462,-610.06
145.09,68.874,-631.84
145.99,68.754,-630.8
147.03,68.708,-630.41
147.9,68.578,-629.25
149.91,68.46,-628.19
151.69,68.485,-628.48
154.66,68.799,-631.32
64.96,65.327,-604.8
65.49,65.311,-604.63
67.2,65.377,-605.26
68.4,65.478,-606.17
70.26,65.683,-607.96
145.01,68.263,-631.47
145.85,68.126,-630.18
148.71,67.858,-627.84
150.36,67.834,-627.66
150.96,67.844,-627.77
152.25,67.918,-628.42
152.92,67.961,-628.85
64.88,64.704,-604
65.44,64.713,-604.13
65.99,64.718,-604.19
67.69,64.781,-604.73
70.18,65.054,-607.23
145.36,67.588,-630.47
145.82,67.539,-630
146.8,67.467,-629.33
148.15,67.298,-627.82
152.18,67.317,-628.06
152.88,67.381,-628.59
153.53,67.41,-628.95
64.82,64.101,-603.43
65.36,64.095,-603.39
66.49,64.135,-603.74
67.07,64.155,-603.97
69.41,64.307,-605.33
71.35,64.58,-607.83
143.94,67.428,-634.14
145.27,66.976,-630
145.7,66.916,-629.43
149.72,66.675,-627.25
152.86,66.799,-628.47
155.02,67.001,-630.3
155.97,67.167,-631.84
63.68,63.506,-602.9
65.3,63.487,-602.77
69.99,63.793,-605.57
71.87,64.002,-607.55
72.58,64.148,-608.87
144.75,66.431,-630.16
145.21,66.38,-629.71
146.21,66.32,-629.13
147.54,66.148,-627.54
148.57,66.104,-627.13
150.27,66.104,-627.13
150.9,66.123,-627.37
151.53,66.149,-627.64
152.24,66.211,-628.2
156.61,66.627,-632.05
63.62,62.902,-602.34
64.7,62.887,-602.17
65.25,62.899,-602.26
65.8,62.903,-602.32
66.36,62.915,-602.43
66.95,62.958,-602.85
68.72,63.087,-604.01
69.3,63.111,-604.31
73.2,63.657,-609.32
143.67,66.166,-632.84
143.96,66.029,-631.66
144.67,65.832,-629.77
145.16,65.791,-629.44
146.61,65.676,-628.35
147.04,65.614,-627.8
148.02,65.542,-627.13
153.56,65.728,-628.9
154.17,65.742,-629.08
154.83,65.781,-629.44
65.23,62.336,-602.03
66.33,62.346,-602.16
67.49,62.405,-602.74
70.42,62.595,-604.48
71.04,62.662,-605.08
71.72,62.776,-606.19
73.72,63.077,-609.06
143.11,65.865,-635.37
143.36,65.716,-633.97
144.24,65.331,-630.33
145.11,65.2,-629.2
146.14,65.152,-628.71
146.64,65.118,-628.42
147.03,65.041,-627.69
148.56,64.962,-626.99
150.89,64.991,-627.23
152.95,65.136,-628.67
154.82,65.207,-629.35
157.05,65.427,-631.43
63.09,61.834,-602.38
63.62,61.81,-602.2
64.69,61.788,-602
66.33,61.792,-602.06
68.04,61.873,-602.75
69.24,61.97,-603.7
72.28,62.234,-606.19
72.9,62.293,-606.78
143.87,64.849,-631.14
144.19,64.741,-630.08
148.53,64.386,-626.8
149.06,64.368,-626.65
150.26,64.396,-626.92
152.29,64.539,-628.26
154.21,64.625,-629.12
156.92,64.805,-630.85
65.24,61.255,-602
65.78,61.255,-602
66.33,61.26,-602.06
67.45,61.281,-602.28
68.01,61.298,-602.42
69.81,61.446,-603.83
72.19,61.609,-605.41
143.51,64.373,-632
143.87,64.281,-631.09
144.24,64.196,-630.23
144.6,64.096,-629.31
145.59,64.029,-628.7
147.49,63.865,-627.13
149.11,63.825,-626.79
150.94,63.878,-627.32
151.66,63.945,-627.94
152.98,64.019,-628.69
153.61,64.048,-628.94
155.4,64.077,-629.3
156.05,64.11,-629.6
156.73,64.152,-630.05
63.62,60.724,-602.1
64.73,60.739,-602.28
65.8,60.732,-602.13
66.35,60.736,-602.2
67.44,60.736,-602.2
69.15,60.802,-602.82
69.74,60.842,-603.17
70.34,60.891,-603.64
71.5,60.951,-604.21
73.37,61.133,-606.03
143.06,64.122,-634.97
144.58,63.524,-629.19
145.06,63.478,-628.8
146.1,63.434,-628.39
147.09,63.375,-627.79
148,63.268,-626.84
148.52,63.255,-626.65
149.67,63.258,-626.73
151,63.341,-627.5
152.31,63.416,-628.25
153.01,63.461,-628.76
155.43,63.521,-629.34
156.67,63.566,-629.75
157.47,63.656,-630.67
64.19,60.214,-602.31
64.76,60.235,-602.53
65.84,60.225,-602.42
68.56,60.226,-602.41
71.45,60.353,-603.71
72.09,60.436,-604.48
72.69,60.476,-604.94
73.33,60.554,-605.65
74,60.664,-606.7
143.01,63.531,-634.73
143.77,63.104,-630.55
144.17,63.025,-629.85
145.55,62.88,-628.4
146.7,62.884,-628.47
147.5,62.735,-627.08
152.37,62.87,-628.41
153.06,62.917,-628.91
154.26,62.944,-629.17
154.87,62.96,-629.33
155.43,62.953,-629.29
156.69,63.002,-629.77
157.38,63.058,-630.27
64.77,59.697,-602.6
65.87,59.711,-602.67
66.94,59.689,-602.46
67.47,59.672,-602.31
68.57,59.684,-602.4
69.13,59.692,-602.55
70.27,59.737,-602.95
71.44,59.8,-603.61
72.05,59.857,-604.1
143.15,62.76,-632.76
143.75,62.522,-630.44
144.57,62.383,-629.04
151.7,62.258,-627.95
153.69,62.376,-629.12
154.27,62.382,-629.16
154.86,62.385,-629.24
156.04,62.401,-629.4
65.33,59.167,-602.69
65.9,59.191,-602.88
66.42,59.169,-602.67
66.95,59.15,-602.54
68.04,59.146,-602.48
69.7,59.169,-602.67
70.26,59.178,-602.79
70.85,59.222,-603.21
72.02,59.289,-603.83
74.59,59.595,-606.86
142.55,62.442,-635.14
143.42,62.063,-631.43
143.78,61.965,-630.49
145.05,61.776,-628.64
146.07,61.722,-628.1
149.14,61.573,-626.71
151.05,61.658,-627.57
152.46,61.773,-628.67
153.75,61.838,-629.3
154.87,61.824,-629.23
155.45,61.831,-629.26
156.63,61.846,-629.45
157.32,61.894,-629.92
158.03,61.947,-630.47
65.93,58.676,-603.14
66.98,58.634,-602.7
67.51,58.616,-602.56
68.05,58.618,-602.54
68.6,58.615,-602.57
69.7,58.631,-602.62
73.21,58.823,-604.56
75.18,59.084,-607.2
143.09,61.595,-632.42
143.39,61.478,-631.24
143.73,61.376,-630.23
144.15,61.312,-629.58
144.54,61.238,-628.82
146.05,61.15,-627.99
147.31,61.204,-628.52
148.05,61.038,-626.86
149.14,61.014,-626.67
149.76,61.028,-626.85
151.11,61.118,-627.78
152.47,61.21,-628.68
153.8,61.284,-629.44
154.88,61.264,-629.21
156.02,61.262,-629.23
157.32,61.326,-629.87
158.8,61.452,-631.19
65.9,58.098,-602.75
69.16,58.093,-602.69
142.56,61.294,-635.06
142.92,61.204,-634.14
147.76,60.581,-627.95
150.46,60.523,-627.35
151.79,60.603,-628.16
152.51,60.66,-628.77
153.85,60.739,-629.59
154.37,60.724,-629.42
155.47,60.699,-629.24
156.61,60.699,-629.24
66.53,57.624,-603.46
68.64,57.575,-602.87
69.73,57.57,-602.82
70.86,57.6,-603.17
71.42,57.611,-603.27
72.59,57.67,-603.85
73.17,57.697,-604.12
143.09,60.452,-632.29
143.74,60.246,-630.18
144.15,60.177,-629.47
145.1,60.096,-628.67
145.51,60.034,-628.01
146.02,59.997,-627.74
149.83,59.927,-627.05
152.51,60.09,-628.74
153.2,60.139,-629.22
60.1,63.027,-664.47
68.14,57.064,-603.21
68.66,57.045,-602.97
72,57.098,-603.51
72.58,57.117,-603.76
73.16,57.145,-604.01
75.02,57.321,-605.78
142.84,60.022,-633.65
143.44,59.788,-631.27
143.79,59.698,-630.35
145.07,59.511,-628.48
146.62,59.448,-627.82
147.73,59.436,-627.73
149.89,59.387,-627.25
152.57,59.551,-628.93
153.22,59.574,-629.25
155.99,59.551,-628.94
156.57,59.547,-628.98
57.37,62.745,-667.7
58.56,62.711,-667.4
59.16,62.707,-667.33
59.66,62.601,-666.25
60.12,62.445,-664.59
61.87,62.391,-664.05
62.56,62.477,-664.92
68.7,56.528,-603.25
70.87,56.516,-603.16
72.57,56.567,-603.62
73.74,56.629,-604.28
74.99,56.747,-605.46
142.15,59.64,-635.61
144.61,58.992,-628.9
146.6,58.876,-627.7
147.13,58.86,-627.55
147.66,58.836,-627.36
149.28,58.804,-627.04
149.95,58.848,-627.45
150.52,58.848,-627.45
153.22,59.008,-629.18
